sensor_id,start_timestamp,end_timestamp,run_steps,duration_minutes,duration_hours
718371,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
718379,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
718496,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
718499,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
737529,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
759591,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
759602,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
759772,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
760024,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
760650,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
760987,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
761003,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
761599,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
761604,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
762329,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
763995,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
764101,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
764106,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
764120,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
764424,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
764760,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
764766,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
764781,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
764794,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
764853,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
764858,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
764949,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
765099,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
765164,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
765171,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
765176,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
765182,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
765265,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
765273,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
765604,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
767053,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
767350,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
767351,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
767366,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
767494,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
767495,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
767509,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
767523,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
767541,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
767542,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
767554,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
767572,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
767573,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
767750,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
767751,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
768066,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
768469,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769345,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769346,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769358,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769359,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769372,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769373,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769402,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769403,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769405,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769418,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769430,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769431,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769443,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769444,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769467,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769806,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769819,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769831,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769847,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769867,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769926,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769941,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
769953,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
771667,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
771673,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
772140,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
772151,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
772167,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
772168,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
772178,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
772513,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
772596,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
772597,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773012,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773013,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773023,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773024,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773062,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773869,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773880,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773904,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773906,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773916,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773927,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773939,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773953,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773954,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773974,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773975,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773995,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
773996,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
774011,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
774012,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
774204,2012-04-08 04:10:00,2012-04-08 14:40:00,127,635,10.58
716955,2012-06-08 06:55:00,2012-06-08 17:05:00,123,615,10.25
718045,2012-06-01 02:55:00,2012-06-01 13:05:00,123,615,10.25
717472,2012-06-01 02:55:00,2012-06-01 13:00:00,122,610,10.17
769847,2012-06-01 02:55:00,2012-06-01 13:00:00,122,610,10.17
769926,2012-06-01 02:55:00,2012-06-01 13:00:00,122,610,10.17
772513,2012-06-23 06:15:00,2012-06-23 16:20:00,122,610,10.17
716328,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716331,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716337,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716339,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716554,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716571,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716941,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716942,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716943,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716949,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716951,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716953,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716955,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716956,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716958,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716960,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
716968,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717099,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717445,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717446,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717447,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717450,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717452,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717453,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717456,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717458,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717459,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717460,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717461,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717462,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717463,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717465,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717466,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717468,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717469,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717473,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717480,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717481,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717483,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717486,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717488,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717489,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717490,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717491,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717492,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717497,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717498,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717499,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717502,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717504,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717508,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717570,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717571,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717572,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717573,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717576,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717578,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717580,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717582,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717583,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717585,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717587,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717590,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717592,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717595,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717608,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717610,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717804,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717816,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717818,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717819,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717821,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717823,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717825,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
718064,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
718066,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
718072,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
718089,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
718090,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
718141,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
718204,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
718371,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
718379,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
718496,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
718499,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
737529,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
759591,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
759602,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
759772,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
760024,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
760650,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
760987,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
761003,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
761599,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
761604,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
762329,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
763995,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
764101,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
764106,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
764120,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
764424,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
764760,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
764766,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
764781,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
764794,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
764853,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
764858,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
764949,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
765099,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
765164,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
765171,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
765176,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
765182,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
765265,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
765273,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
765604,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767053,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767350,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767351,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767366,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767454,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767455,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767470,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767471,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767494,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767495,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767509,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767523,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767541,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767542,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767554,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767572,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767573,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767585,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767609,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767610,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767620,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767621,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767750,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
767751,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
768066,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
768469,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769345,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769346,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769358,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769359,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769372,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769373,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769388,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769402,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769403,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769405,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769418,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769430,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769431,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769443,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769444,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769467,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769806,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769819,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769831,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769867,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769941,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
769953,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
771667,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
771673,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
772140,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
772151,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
772167,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
772168,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
772178,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
772513,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
772596,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
772597,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773012,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773013,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773023,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773024,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773062,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773869,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773880,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773904,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773906,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773916,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773927,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773939,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773953,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773954,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773974,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773975,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773995,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
773996,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
774011,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
774012,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
774067,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
774204,2012-06-01 02:55:00,2012-06-01 12:55:00,121,605,10.08
717481,2012-06-09 04:05:00,2012-06-09 14:00:00,120,600,10.0
718076,2012-03-14 09:30:00,2012-03-14 19:25:00,120,600,10.0
769819,2012-06-05 00:40:00,2012-06-05 10:30:00,119,595,9.92
769831,2012-06-05 00:40:00,2012-06-05 10:30:00,119,595,9.92
769867,2012-06-05 00:40:00,2012-06-05 10:30:00,119,595,9.92
769941,2012-06-05 00:40:00,2012-06-05 10:30:00,119,595,9.92
769953,2012-06-05 00:40:00,2012-06-05 10:30:00,119,595,9.92
716328,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716331,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716337,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716339,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716554,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716571,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716939,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716941,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716942,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716943,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716949,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716951,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716953,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716955,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716956,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716958,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716960,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
716968,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717099,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717445,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717446,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717447,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717450,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717452,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717453,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717456,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717458,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717459,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717460,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717461,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717462,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717463,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717465,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717466,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717468,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717469,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717472,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717473,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717480,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717483,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717486,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717488,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717489,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717492,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717493,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717495,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717497,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717498,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717499,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717502,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717504,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717508,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717510,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717513,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717570,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717571,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717572,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717573,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717576,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717578,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717580,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
717582,2012-06-09 04:05:00,2012-06-09 13:50:00,118,590,9.83
